LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2026-08-31 20:44:57,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:44:57,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:44:57,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:44:57,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:44:57,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-30,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:44:57,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-30,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:44:57,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:44:58,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:44:58,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-31,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:44:58,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-32,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:44:58,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-31,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:44:58,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:44:58,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-30,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:44:58,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-29,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:44:58,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-30,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:44:58,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:44:58,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:44:58,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:44:58,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:44:58,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:44:58,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:44:58,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-31,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:44:58,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:44:59,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:44:59,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:44:59,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-33,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:44:59,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:44:59,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-32,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:44:59,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:44:59,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:44:59,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:44:59,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-32,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:44:59,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-31,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:44:59,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-30,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:44:59,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:44:59,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:00,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-33,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:45:00,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-32,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:45:00,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:00,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-31,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:45:00,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-31,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:45:00,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-34,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:45:00,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-32,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:45:00,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-31,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:45:00,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-32,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:45:00,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-32,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:45:00,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-32,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:45:00,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-32,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:45:00,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-32,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:45:00,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:00,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:00,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-32,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:45:00,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:00,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:00,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:00,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:00,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:00,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:00,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:01,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:01,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:01,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:01,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:01,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:01,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:01,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:01,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:02,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:02,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:02,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:02,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:02,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:02,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:02,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:02,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:02,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:03,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:03,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:03,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:03,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:03,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:03,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:03,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:03,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:03,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:04,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:04,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:04,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:04,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:04,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:04,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:04,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:04,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:04,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:04,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:05,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:05,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:05,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:05,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:05,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-83, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:05,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:05,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:05,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-30,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:45:06,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-30,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:45:06,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-30,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:45:06,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-31,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:45:06,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:06,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-31,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:45:06,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-32,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:45:06,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-32,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:45:06,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-32,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:45:07,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-31,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:45:07,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-30,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:45:07,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:07,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-31,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:45:07,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-32,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:45:07,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-31,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:45:07,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-31,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:45:07,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:07,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:07,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-31,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:45:07,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-31,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:45:07,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:07,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:07,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-31,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:45:07,1900-01-00 00:00:00,,88:B1:11:6C:63:8A,-31,,0.000000,0.000000,0.000,0.000,Client
2026-08-31 20:45:07,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-08-31 20:45:07,1900-01-00 00:00:00,◤rǝs_ʎɐʞ♡,A6:C0:2B:A6:3B:4E,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
